Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds),day
1277,"300 Hayes Street, Civic Center, San Francisco",864,"22400 Victory Drive, Longwood - Winton Grove, Hayward","3/1/2020 - 3/1/2020, Every day, Daily Average",1779,1476,2143,1
1277,"300 Hayes Street, Civic Center, San Francisco",866,"0 Bernard Street, Nob Hill, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",487,330,716,1
1277,"300 Hayes Street, Civic Center, San Francisco",867,"2200 Post Street, Western Addition, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",350,229,533,1
1277,"300 Hayes Street, Civic Center, San Francisco",868,"500 Diamond Street, Noe Valley, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",643,520,794,1
1277,"300 Hayes Street, Civic Center, San Francisco",885,"6300 Colby Street, Upper Telegraph, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1047,880,1245,1
1277,"300 Hayes Street, Civic Center, San Francisco",886,"4400 Telegraph Avenue, Temescal, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1052,748,1478,1
1277,"300 Hayes Street, Civic Center, San Francisco",888,"300 Annette Lane, Santa Clara, Hayward","3/1/2020 - 3/1/2020, Every day, Daily Average",2139,1657,2760,1
1277,"300 Hayes Street, Civic Center, San Francisco",904,"400 North Fernwood Circle, Snail, Sunnyvale","3/1/2020 - 3/1/2020, Every day, Daily Average",2616,2390,2862,1
1277,"300 Hayes Street, Civic Center, San Francisco",905,"1000 Pine Street, Lower Nob Hill, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",380,255,565,1
1277,"300 Hayes Street, Civic Center, San Francisco",906,"2700 Octavia Street, Cow Hollow, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",342,231,505,1
1277,"300 Hayes Street, Civic Center, San Francisco",907,"2500 Turk Street, Richmond District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",407,307,539,1
1277,"300 Hayes Street, Civic Center, San Francisco",908,"1200 18th Street, Potrero Hill, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",577,417,797,1
1277,"300 Hayes Street, Civic Center, San Francisco",909,"1400 40th Avenue, Sunset District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",877,644,1192,1
1277,"300 Hayes Street, Civic Center, San Francisco",910,"700 La Playa Street, Richmond District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",953,743,1220,1
1277,"300 Hayes Street, Civic Center, San Francisco",920,"100 Whisman Station Drive, Mountain View","3/1/2020 - 3/1/2020, Every day, Daily Average",2236,2102,2378,1
1277,"300 Hayes Street, Civic Center, San Francisco",927,"800 Aspen Way, Palo Verde, Palo Alto","3/1/2020 - 3/1/2020, Every day, Daily Average",2182,1922,2476,1
1277,"300 Hayes Street, Civic Center, San Francisco",940,"25200 Belhaven Street, Southgate, Hayward","3/1/2020 - 3/1/2020, Every day, Daily Average",2037,1595,2600,1
1277,"300 Hayes Street, Civic Center, San Francisco",950,"Old Sled Trail, Bolinas","3/1/2020 - 3/1/2020, Every day, Daily Average",987,736,1322,1
1277,"300 Hayes Street, Civic Center, San Francisco",957,"33200 Central Avenue, Union City","3/1/2020 - 3/1/2020, Every day, Daily Average",2468,1986,3066,1
1277,"300 Hayes Street, Civic Center, San Francisco",963,"600 Sutter Street, Lower Nob Hill, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",372,249,554,1
1277,"300 Hayes Street, Civic Center, San Francisco",964,"2900 Broderick Street, Cow Hollow, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",564,343,926,1
1277,"300 Hayes Street, Civic Center, San Francisco",965,"200 Topeka Avenue, Silver Terrace, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",743,570,968,1
1277,"300 Hayes Street, Civic Center, San Francisco",967,"1400 32nd Avenue, Sunset District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",820,617,1088,1
1277,"300 Hayes Street, Civic Center, San Francisco",968,"3200 Anza Street, Richmond District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",871,677,1119,1
1277,"300 Hayes Street, Civic Center, San Francisco",1025,"Briones to Mount Diablo Regional Trail, Walnut Creek","3/1/2020 - 3/1/2020, Every day, Daily Average",1736,1405,2144,1
1277,"300 Hayes Street, Civic Center, San Francisco",1030,"5300 Lawton Avenue, Shafter, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1071,795,1441,1
1277,"300 Hayes Street, Civic Center, San Francisco",1031,"1100 Cambridge Drive, Lafayette","3/1/2020 - 3/1/2020, Every day, Daily Average",1573,1254,1972,1
1277,"300 Hayes Street, Civic Center, San Francisco",1032,"Shore Trail, Lafayette","3/1/2020 - 3/1/2020, Every day, Daily Average",1505,1211,1870,1
1277,"300 Hayes Street, Civic Center, San Francisco",1036,"Wilder Road, Wilder, Orinda","3/1/2020 - 3/1/2020, Every day, Daily Average",1288,1023,1620,1
1277,"300 Hayes Street, Civic Center, San Francisco",1045,"100 Pearl Street, Oakland Ave - Harrison St, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1071,886,1294,1
1277,"300 Hayes Street, Civic Center, San Francisco",1046,"300 Grand Avenue, Adams Point, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1056,793,1405,1
1277,"300 Hayes Street, Civic Center, San Francisco",1047,"1700 Eastshore Boulevard, El Cerrito","3/1/2020 - 3/1/2020, Every day, Daily Average",1358,947,1946,1
1277,"300 Hayes Street, Civic Center, San Francisco",1048,"Upper Fire Trail, Berkeley","3/1/2020 - 3/1/2020, Every day, Daily Average",1273,959,1688,1
1277,"300 Hayes Street, Civic Center, San Francisco",1049,"6100 Harwood Avenue, Rockridge, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1187,859,1639,1
1277,"300 Hayes Street, Civic Center, San Francisco",1053,"500 Haddon Road, Cleveland Heights, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1096,818,1467,1
1277,"300 Hayes Street, Civic Center, San Francisco",1056,"100 Lakeside Drive, Downtown Oakland, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1319,933,1863,1
1277,"300 Hayes Street, Civic Center, San Francisco",1057,"6300 Brookside Avenue, Upper Rockridge, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1135,843,1527,1
1277,"300 Hayes Street, Civic Center, San Francisco",1060,"3600 East 8th Street, South Kennedy Tract, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1212,916,1603,1
1277,"300 Hayes Street, Civic Center, San Francisco",1063,"800 54th Avenue, Coliseum Industrial, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1280,959,1706,1
1277,"300 Hayes Street, Civic Center, San Francisco",1066,"7200 Doolittle Drive, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",1419,1108,1816,1
1277,"300 Hayes Street, Civic Center, San Francisco",1068,"1600 Poplar Street, West Oakland, Oakland","3/1/2020 - 3/1/2020, Every day, Daily Average",947,696,1286,1
1277,"300 Hayes Street, Civic Center, San Francisco",1069,"700 Hillside Avenue, Albany","3/1/2020 - 3/1/2020, Every day, Daily Average",1440,954,2172,1
1277,"300 Hayes Street, Civic Center, San Francisco",1072,"1700 Chestnut Street, Northwest Berkeley, Berkeley","3/1/2020 - 3/1/2020, Every day, Daily Average",1145,964,1358,1
1277,"300 Hayes Street, Civic Center, San Francisco",1073,"100 Panoramic Way, Berkeley","3/1/2020 - 3/1/2020, Every day, Daily Average",1568,1211,2029,1
1277,"300 Hayes Street, Civic Center, San Francisco",1074,"2300 Ninth Street, Southwest Berkeley, Berkeley","3/1/2020 - 3/1/2020, Every day, Daily Average",1144,883,1480,1
1277,"300 Hayes Street, Civic Center, San Francisco",1079,"0 The Plaza Drive, Claremont, Berkeley","3/1/2020 - 3/1/2020, Every day, Daily Average",1474,1067,2034,1
1277,"300 Hayes Street, Civic Center, San Francisco",1080,"Pier 2, Emeryville","3/1/2020 - 3/1/2020, Every day, Daily Average",889,648,1218,1
1277,"300 Hayes Street, Civic Center, San Francisco",1081,"1300 Powell Street, Emeryville","3/1/2020 - 3/1/2020, Every day, Daily Average",1132,821,1560,1
1277,"300 Hayes Street, Civic Center, San Francisco",1082,"2000 Clement Avenue, Alameda","3/1/2020 - 3/1/2020, Every day, Daily Average",1228,1012,1488,1
1277,"300 Hayes Street, Civic Center, San Francisco",1085,"22200 Eden Canyon Road, Castro Valley","3/1/2020 - 3/1/2020, Every day, Daily Average",2062,1586,2680,1
1277,"300 Hayes Street, Civic Center, San Francisco",1087,"900 Dowling Boulevard, Broadmoor, San Leandro","3/1/2020 - 3/1/2020, Every day, Daily Average",1414,1247,1603,1
1277,"300 Hayes Street, Civic Center, San Francisco",1089,"1700 Wayne Avenue, Davis Tract, San Leandro","3/1/2020 - 3/1/2020, Every day, Daily Average",1593,1205,2104,1
1277,"300 Hayes Street, Civic Center, San Francisco",1090,"200 Reva Avenue, Davis Tract, San Leandro","3/1/2020 - 3/1/2020, Every day, Daily Average",1461,1204,1771,1
1277,"300 Hayes Street, Civic Center, San Francisco",1097,"15500 Tracy Street, San Lorenzo","3/1/2020 - 3/1/2020, Every day, Daily Average",1991,1479,2679,1
1277,"300 Hayes Street, Civic Center, San Francisco",1098,"600 Elgin Street, San Lorenzo","3/1/2020 - 3/1/2020, Every day, Daily Average",1755,1294,2378,1
1277,"300 Hayes Street, Civic Center, San Francisco",1099,"30600 Palomares Road, Castro Valley","3/1/2020 - 3/1/2020, Every day, Daily Average",2024,1550,2641,1
1277,"300 Hayes Street, Civic Center, San Francisco",1100,"0 Via Diego, San Lorenzo","3/1/2020 - 3/1/2020, Every day, Daily Average",1924,1484,2493,1
1277,"300 Hayes Street, Civic Center, San Francisco",1103,"27100 Patrick Avenue, Harder - Tennyson, Hayward","3/1/2020 - 3/1/2020, Every day, Daily Average",2204,1743,2785,1
1277,"300 Hayes Street, Civic Center, San Francisco",1106,"30100 Ahern Avenue, Union City","3/1/2020 - 3/1/2020, Every day, Daily Average",2295,1864,2824,1
1277,"300 Hayes Street, Civic Center, San Francisco",1115,"Saint Vincents Drive, San Rafael","3/1/2020 - 3/1/2020, Every day, Daily Average",2084,1686,2575,1
1277,"300 Hayes Street, Civic Center, San Francisco",1119,"0 Locust Avenue, Larkspur","3/1/2020 - 3/1/2020, Every day, Daily Average",1628,1266,2092,1
1277,"300 Hayes Street, Civic Center, San Francisco",1120,"0 Spindrift Passage, Corte Madera","3/1/2020 - 3/1/2020, Every day, Daily Average",1457,1156,1835,1
1277,"300 Hayes Street, Civic Center, San Francisco",1121,"300 Ridgewood Avenue, Mill Valley","3/1/2020 - 3/1/2020, Every day, Daily Average",1241,990,1555,1
1277,"300 Hayes Street, Civic Center, San Francisco",1209,"600 Woodside Drive, Woodside Hills, Woodside","3/1/2020 - 3/1/2020, Every day, Daily Average",1964,1776,2171,1
1277,"300 Hayes Street, Civic Center, San Francisco",1210,"Cypress Ridge Road, Redwood City","3/1/2020 - 3/1/2020, Every day, Daily Average",1681,1480,1908,1
1277,"300 Hayes Street, Civic Center, San Francisco",1211,"700 Coleman Avenue, Menlo Park","3/1/2020 - 3/1/2020, Every day, Daily Average",1898,1706,2110,1
1277,"300 Hayes Street, Civic Center, San Francisco",1244,"800 Jackson Street, Chinatown, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",597,459,775,1
1277,"300 Hayes Street, Civic Center, San Francisco",1245,"500 Geary Street, Tenderloin, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",368,255,529,1
1277,"300 Hayes Street, Civic Center, San Francisco",1246,"300 McAllister Street, Civic Center, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",134,62,287,1
1277,"300 Hayes Street, Civic Center, San Francisco",1247,"100 Magnolia Street, Marina District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",405,265,618,1
1277,"300 Hayes Street, Civic Center, San Francisco",1257,"2400 Octavia Street, Pacific Heights, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",246,154,392,1
1277,"300 Hayes Street, Civic Center, San Francisco",1258,"2600 Broadway, Pacific Heights, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",508,339,759,1
1277,"300 Hayes Street, Civic Center, San Francisco",1259,"2100 Divisadero Street, Pacific Heights, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",511,352,741,1
1277,"300 Hayes Street, Civic Center, San Francisco",1260,"1800 Scott Street, Western Addition, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",425,294,614,1
1277,"300 Hayes Street, Civic Center, San Francisco",1261,"700 Presidio Avenue, Western Addition, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",493,375,647,1
1277,"300 Hayes Street, Civic Center, San Francisco",1265,"0 Stoneybrook Avenue, Excelsior, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",560,404,775,1
1277,"300 Hayes Street, Civic Center, San Francisco",1271,"200 Bacon Street, Excelsior, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",480,348,661,1
1277,"300 Hayes Street, Civic Center, San Francisco",1272,"500 Moscow Street, Excelsior, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",882,704,1104,1
1277,"300 Hayes Street, Civic Center, San Francisco",1273,"200 Naglee Avenue, Outer Mission, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",754,539,1053,1
1277,"300 Hayes Street, Civic Center, San Francisco",1275,"0 McLaren Avenue, Sea Cliff, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",1002,788,1273,1
1277,"300 Hayes Street, Civic Center, San Francisco",1276,"1100 Golden Gate Avenue, Western Addition, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",183,92,363,1
1277,"300 Hayes Street, Civic Center, San Francisco",1278,"100 Noe Street, The Castro, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",301,213,424,1
1277,"300 Hayes Street, Civic Center, San Francisco",1279,"1100 Folsom Street, South of Market, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",274,172,435,1
1277,"300 Hayes Street, Civic Center, San Francisco",1280,"300 Church Street, Mission District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",339,239,480,1
1277,"300 Hayes Street, Civic Center, San Francisco",1281,"700 Guerrero Street, Mission Dolores, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",421,312,567,1
1277,"300 Hayes Street, Civic Center, San Francisco",1282,"1600 Church Street, Noe Valley, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",746,578,961,1
1277,"300 Hayes Street, Civic Center, San Francisco",1291,"1500 Balboa Street, Richmond District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",710,554,909,1
1277,"300 Hayes Street, Civic Center, San Francisco",1292,"1300 Wright Loop, Presidio, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",787,501,1235,1
1277,"300 Hayes Street, Civic Center, San Francisco",1293,"400 Moraga Street, Sunset District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",833,575,1206,1
1277,"300 Hayes Street, Civic Center, San Francisco",1294,"600 Panorama Drive, Midtown Terrace, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",958,710,1291,1
1277,"300 Hayes Street, Civic Center, San Francisco",1295,"0 Avoca Alley, West of Twin Peaks, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",927,709,1211,1
1277,"300 Hayes Street, Civic Center, San Francisco",1296,"1300 22nd Avenue, Sunset District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",730,527,1010,1
1277,"300 Hayes Street, Civic Center, San Francisco",1297,"100 Font Boulevard, Lakeshore, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",1182,859,1626,1
1277,"300 Hayes Street, Civic Center, San Francisco",1298,"200 3rd Avenue, Richmond District, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",610,485,766,1
1277,"300 Hayes Street, Civic Center, San Francisco",1299,"8700 Mission Rock Street, South of Market, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",522,367,741,1
1277,"300 Hayes Street, Civic Center, San Francisco",1300,"200 John F Kennedy Drive, Golden Gate Park, San Francisco","3/1/2020 - 3/1/2020, Every day, Daily Average",398,244,648,1
1277,"300 Hayes Street, Civic Center, San Francisco",1302,"Tasman Drive, Santa Clara","3/1/2020 - 3/1/2020, Every day, Daily Average",2698,2349,3098,1
1277,"300 Hayes Street, Civic Center, San Francisco",1304,"2300 Lafayette Street, Santa Clara","3/1/2020 - 3/1/2020, Every day, Daily Average",2787,2385,3255,1
1277,"300 Hayes Street, Civic Center, San Francisco",1333,"21800 Lomita Avenue, Cupertino","3/1/2020 - 3/1/2020, Every day, Daily Average",2517,2367,2676,1
1277,"300 Hayes Street, Civic Center, San Francisco",1337,"1100 Jamestown Drive, Sunnyvale West, Sunnyvale","3/1/2020 - 3/1/2020, Every day, Daily Average",2413,2245,2592,1
1277,"300 Hayes Street, Civic Center, San Francisco",1339,"700 San Juan Drive, San Miguel, Sunnyvale","3/1/2020 - 3/1/2020, Every day, Daily Average",2672,2251,3171,1
1277,"300 Hayes Street, Civic Center, San Francisco",1357,"1300 Holly Avenue, Los Altos","3/1/2020 - 3/1/2020, Every day, Daily Average",2389,2238,2549,1
1277,"300 Hayes Street, Civic Center, San Francisco",1360,"300 Waverley Street, Downtown North, Palo Alto","3/1/2020 - 3/1/2020, Every day, Daily Average",2495,2214,2811,1
1277,"300 Hayes Street, Civic Center, San Francisco",1361,"26200 Catharine Court, Los Altos Hills","3/1/2020 - 3/1/2020, Every day, Daily Average",2291,2184,2403,1
1277,"300 Hayes Street, Civic Center, San Francisco",1363,"Reservoir Road, Stanford","3/1/2020 - 3/1/2020, Every day, Daily Average",2219,2061,2388,1
1277,"300 Hayes Street, Civic Center, San Francisco",1437,"200 Knowles Avenue, Daly City","3/1/2020 - 3/1/2020, Every day, Daily Average",884,642,1216,1
1277,"300 Hayes Street, Civic Center, San Francisco",1438,"300 87th Street, St. Francis, Daly City","3/1/2020 - 3/1/2020, Every day, Daily Average",829,630,1089,1
1277,"300 Hayes Street, Civic Center, San Francisco",1443,"100 Serramonte Boulevard, Serramonte, Daly City","3/1/2020 - 3/1/2020, Every day, Daily Average",953,711,1277,1
